,Disparate Impact,Statistical Parity Difference,Coefficient of Variation,Generalized Entropy Index,Theil Index,Equal Opportunity Difference,Error Rate,False Discovery Rate,Consistency,Smoothed Empirical Differential Fairness,Differential Fairness Bias Amplification
27,0.8128858118208923,-0.1057660345675839,0.6864165605494458,0.2355838472982654,0.3268487525726706,-0.1093090630596481,0.4811670569867291,0.4754624386560966,0.9525761124121784,0.282512404015339,-0.0648028395046507
28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1324861327820716,0.0
29,1.1298568507157465,0.0649284253578732,0.6918097213002761,0.2393003452427828,0.3320009117448593,0.1853020188109457,0.4872170179547228,0.4840982669967625,0.9519516003122568,0.0251226023864274,0.1138986843469606
30,1.146408182683159,0.0741923818707811,0.6894290882615132,0.2376562338705506,0.3296653442911723,0.1636705447456039,0.4827283372365339,0.4707755713750468,0.9508977361436384,0.0003606872036729,0.162549873442821
31,1.1732133507853404,0.086419709674624,0.6913177252878661,0.2389600986485947,0.3313886779775294,0.1605896651768211,0.48224043715847,0.4725274725274725,0.9502146760343488,0.0077253681972978,0.1814730956460448
32,1.0279109799581951,0.0271531100478469,0.179062326329271,0.0160316583552251,0.0279814738376493,0.5761421319796954,0.963992974238876,0.9631773276120148,0.999824355971897,0.820651194909213,3.8121157753932273
33,1.0437993344525558,0.0250550223669423,0.6918097213002761,0.2393003452427828,0.3320009117448593,0.0391106517770858,0.4872170179547228,0.4840982669967625,0.9519516003122568,0.6896713627602191,-0.3040891534499552
34,1.0723333475650951,0.0411541123084492,0.6860116385548298,0.2353059841163412,0.3261692034482263,0.0228857107156617,0.468871975019516,0.4590446959524266,0.9517759562841536,0.7341333820205899,-0.3075736177670792
35,1.0650762067328572,0.0371961897430962,0.6888633134940958,0.2372663323390324,0.32910913473583,0.0452024584872817,0.4815573770491803,0.4783272866144739,0.9515027322404378,0.7373057401933678,-0.3054416851254223
36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.734601055388354,0.0
37,0.7983552870772265,-0.1136855204608097,0.6926286337453509,0.2398672121419756,0.3327572954576404,-0.0836462586840178,0.4873145979703357,0.4841603053435114,0.9519516003122568,0.2934255907734742,-0.0618661659070435
38,0.7861926358560392,-0.121181979749767,0.6906000817872584,0.238464236482284,0.3309624214982164,-0.1070571649296124,0.4892661982825917,0.4911208707275157,0.952595628415301,0.2579286583406923,-0.0113324127804906
39,0.8095858684101077,-0.1088719989549583,0.6816896852002717,0.2323504134542228,0.3225586406388523,-0.10458545144892,0.4824355971896955,0.4801720912832024,0.9509758001561286,0.2768488270703222,-0.0503688839481526
40,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1552378334045414,0.0
41,1.14588585238892,0.0725734613005661,0.6926286337453509,0.2398672121419756,0.3327572954576404,0.1931055352103107,0.4873145979703357,0.4841603053435114,0.9519516003122568,0.0251226023864274,0.1307639015525332
42,1.1464426996963928,0.0732742427086694,0.6784843633773616,0.2301705156737918,0.3194428019929678,0.1645016174432638,0.4766783762685401,0.4802656546489564,0.9491998438719756,0.0014364184433565,0.1570654701234847
43,1.1479765227442842,0.074137910443329,0.6827329858947563,0.2330621650143847,0.3234246607842503,0.2055200847851936,0.479703356752537,0.4801745399354961,0.9511319281811093,0.0022228592808365,0.1585268897609142
44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4842888489301629,0.0
45,1.0612536311265894,0.0349870654633864,0.6926286337453509,0.2398672121419756,0.3327572954576404,0.0477041501127456,0.4873145979703357,0.4841603053435114,0.9519516003122568,0.6896713627602191,-0.2734609867705369
46,1.0427103226128476,0.0242229574615938,0.6989934267077148,0.2442959052902967,0.3385687887308438,0.0143088418430883,0.4854605776736924,0.4785977145070695,0.9526736924277914,0.7449285602705673,-0.3329603289200619
47,1.0798599890174807,0.0456753783340072,0.6877478424721318,0.2364985474125361,0.3280397323774969,0.0505801061138824,0.4800936768149882,0.4779031949493017,0.9521857923497272,0.7572020257509652,-0.3131718434744842
48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6971702770131358,0.0
49,0.7451779149601695,-0.152255964910533,0.703896836131532,0.2477353779579904,0.3445783337843559,-0.0912478857550426,0.519808743169399,0.515454377197853,0.9519516003122568,0.2934255907734742,0.0273422553512701
50,0.7756700058700694,-0.134317333393256,0.6879687474203444,0.2366504987135588,0.3294370240184665,-0.0973011548532595,0.5087822014051522,0.5060787515877336,0.955971896955504,0.2929785215105374,-0.0042955202792019
51,0.7619411356943847,-0.1396166874082914,0.7010630645301568,0.2457447102242073,0.3413570121059843,-0.1148974537238202,0.507903981264637,0.5014936519790889,0.9513466042154574,0.265926702669631,0.024914279991115
52,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1497425932229656,0.0
53,1.173009904090366,0.0882993142921405,0.703896836131532,0.2477353779579904,0.3445783337843559,0.1840508377231715,0.519808743169399,0.515454377197853,0.9519516003122568,0.0251226023864274,0.1736192405852347
54,1.1590937363936058,0.083797464207319,0.6776189328457438,0.2295837090755023,0.3195069888234886,0.1758906632317871,0.4982435597189696,0.4965790421317969,0.9489851678376274,0.0285146583542419,0.1662069849869575
55,1.1719519771639662,0.0889870624389281,0.6906680013697888,0.2385111440580693,0.3317993956049799,0.2001257469342947,0.5069281811085089,0.5023739956172388,0.9491022638563628,0.0357121188774173,0.1680249449188586
56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.520981233907616,0.0
57,1.0199235300330256,0.0119652246188903,0.703896836131532,0.2477353779579904,0.3445783337843559,0.0295755932567378,0.519808743169399,0.515454377197853,0.9519516003122568,0.6896713627602191,-0.2434734095372698
58,1.0388136708684337,0.0240525029911505,0.6978084099054858,0.2434682884674112,0.3392368918873925,0.0260454265162074,0.5236143637782982,0.5174219173135945,0.9483216237314602,0.6855235713183,-0.1497146707274618
59,1.0280833906357445,0.0167964855433698,0.7109533846319036,0.2527273575597797,0.3512122308823239,0.0157200857038071,0.5226385636221702,0.5125208681135225,0.9513856362217024,0.7010815996203128,-0.2213111089284003
60,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7584471927613912,0.0
61,0.7776723133181136,-0.1280439859819754,0.0974048670807893,0.0047438540655131,0.0069580961570019,-0.0027168190425245,0.0094652615144418,0.007909604519774,0.9161982825917244,0.2570711391586591,0.0067296590989731
62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1701655258051726,0.0
63,0.7701148241757284,-0.133603173638692,0.6944335486248101,0.2411189767278232,0.3345234254751854,-0.1066236486312065,0.4903395784543325,0.4794520547945205,0.9504488680718196,0.2921626333643446,-0.0153483449263809
64,0.7737162049608698,-0.1304628934671058,0.6889521882316799,0.23732755883461,0.3293974944949991,-0.0975476283059986,0.4878024980483997,0.4857250898090376,0.9478337236533964,0.282306264472289,-0.0137901502319424
65,1.119929768766978,0.0607655703171552,0.0974048670807893,0.0047438540655131,0.0069580961570019,0.0095646426604086,0.0094652615144418,0.007909604519774,0.9161982825917244,0.1253208084625287,0.006049115304994
66,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4114846099476388,0.0
67,1.1180289766518507,0.0598022944839744,0.6878658203847894,0.2365796934268196,0.3284337213207424,0.1815940292054531,0.4886807181889149,0.487189148455162,0.9538641686182676,0.0246603267235981,0.1044859420127202
68,1.151554500390969,0.0750676913101006,0.693836116164853,0.2407042780473636,0.3338266834678939,0.1897234116654688,0.4860460577673692,0.4818007662835249,0.9511904761904768,0.0370210151865609,0.1239332221195287
69,1.029090418044325,0.0170250981894817,0.0974048670807893,0.0047438540655131,0.0069580961570019,0.0072994474413788,0.0094652615144418,0.007909604519774,0.9161982825917244,0.4030212272655081,0.0042026583296211
70,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.697550770737884,0.0
71,0.9852225830790932,-0.0085822812833831,0.6807554352982255,0.2317139813440382,0.3217698796632726,-0.0082549058675074,0.4842896174863388,0.4899848828420257,0.9510343481654964,0.6933429480670799,-0.3552560837257553
72,1.0583843468173455,0.0337988392530054,0.68976185364397,0.2378857073711827,0.3304946980126302,0.0384009528200399,0.4967798594847775,0.5006600037714501,0.948829039812647,0.729277124276186,-0.3024488524866946
