Description,Accuracy,Base Rate,Selection Rate,Disparate Impact,Statistical Parity Difference,Between Group Coefficient of Variation,Between Group Generalized Entropy Index,Between Group Theil Index,Mean Difference,Smoothed Empirical Differential Fairness,Consistency,Average Absolute Odds Difference,Average Odds Difference,Average Predictive Value Difference,Between All Groups Coefficient of Variation,Between All Groups Generalized Entropy Index,Between All Groups Theil Index,Coefficient of Variation,Differential Fairness Bias Amplification,Equal Opportunity Difference,Equalized Odds Difference,Error Rate,Error Rate Difference,Error Rate Ratio,False Discovery Rate,False Discovery Rate Difference,False Discovery Rate Ratio,False Negative Rate,False Negative Rate Difference,False Negative Rate Ratio,False Omission Rate,False Omission Rate Difference,False Omission Rate Ratio,False Positive Rate,False Positive Rate Difference,False Positive Rate Ratio,Generalized Entropy Index,Generalized Equalized Odds Difference,Generalized False Negative Rate,Generalized False Positive Rate,Generalized True Negative Rate,Generalized True Positive Rate,Negative Predictive Value,Number of False Negatives,Number of False Positives,Number of Generalized False Negatives,Number of Generalized False Positives,Number of Generalized True Negatives,Number of Generalized True Positives,Number of Instances,Number of Negatives,Number of Positives,Number of Predicted Negatives,Number of Predicted Positives,Number of True Negatives,Number of True Positives,Positive Predictive Value,Power,Precision,Recall,Sensitivity,Specificity,Theil Index,True Negative Rate,True Positive Rate,True Positive Rate Difference
MLP DIR model-CM-AGE Mitigation,0.5135636221701796,0.5045862607338018,0.5136612021857924,1.1949950793081603,0.09661876120508894,0.03526965297554956,0.000621974210507846,0.0006107369850372642,0.09661876120508894,0.011205431119465703,0.9516003122560505,0.11040714991343473,0.09469625876554708,-0.014017777924342667,0.03526965297554956,0.000621974210507846,0.0006107369850372642,0.6911190038604171,0.20126502963342385,0.2051034086789818,0.2051034086789818,0.4864363778298204,-0.1120778004170615,0.7791618808263394,0.4823328267477204,-0.0999703890638926,0.8016468170787154,0.4730226261844904,-0.2051034086789818,0.5993551131165811,0.4907704654895666,-0.12800594491257805,0.749478341844754,0.5000984833563128,-0.01571089114788765,0.9687672322753013,0.23882273874850762,0.2051034086789818,0.4730226261844904,0.5000984833563128,0.4999015166436872,0.5269773738155096,0.5092295345104334,2446.0,2539.0,2446.0,2539.0,2538.0,2725.0,10248.0,5077.0,5171.0,4984.0,5264.0,2538.0,2725.0,0.5176671732522796,2725.0,0.5176671732522796,0.5269773738155096,0.5269773738155096,0.4999015166436872,0.33133939356357095,0.4999015166436872,0.5269773738155096,0.2051034086789818
MLP Reweighed model-CM-AGE Mitigation,0.519808743169399,0.5007806401249024,0.5244925839188135,1.111577456523999,0.05734341952919797,0.02022890813722324,0.0002046043622121083,0.00020240547715655609,0.05734341952919797,0.007857048494904983,0.9494730679156914,0.11189184002444821,0.056461013540990174,-0.012260046448035133,0.02022890813722324,0.0002046043622121083,0.00020240547715655609,0.6765111315550584,0.11759262636296797,0.1683528535654384,0.1683528535654384,0.48019125683060104,-0.11244975108712207,0.7755032548138903,0.48037209302325584,-0.10192769430111098,0.796476160589278,0.45576773187840997,-0.16835285356543833,0.6542812962882625,0.47999179150420684,-0.1264477871971813,0.7476012734924633,0.5046911649726349,-0.05543082648345804,0.8923323165888222,0.22883365555895274,0.1683528535654384,0.45576773187840997,0.5046911649726349,0.4953088350273651,0.54423226812159,0.5200082084957931,2339.0,2582.0,2339.0,2582.0,2534.0,2793.0,10248.0,5116.0,5132.0,4873.0,5375.0,2534.0,2793.0,0.5196279069767442,2793.0,0.5196279069767442,0.54423226812159,0.54423226812159,0.4953088350273651,0.31775365021678964,0.4953088350273651,0.54423226812159,0.1683528535654384
MLP Reweighed model-CM-AGE Mitigation,0.519808743169399,0.5007806401249024,0.5244925839188135,1.111577456523999,0.05734341952919797,0.02022890813722324,0.0002046043622121083,0.00020240547715655609,0.05734341952919797,0.007857048494904983,0.9494730679156914,0.11189184002444821,0.056461013540990174,-0.012260046448035133,0.02022890813722324,0.0002046043622121083,0.00020240547715655609,0.6765111315550584,0.11759262636296797,0.1683528535654384,0.1683528535654384,0.48019125683060104,-0.11244975108712207,0.7755032548138903,0.48037209302325584,-0.10192769430111098,0.796476160589278,0.45576773187840997,-0.16835285356543833,0.6542812962882625,0.47999179150420684,-0.1264477871971813,0.7476012734924633,0.5046911649726349,-0.05543082648345804,0.8923323165888222,0.22883365555895274,0.1683528535654384,0.45576773187840997,0.5046911649726349,0.4953088350273651,0.54423226812159,0.5200082084957931,2339.0,2582.0,2339.0,2582.0,2534.0,2793.0,10248.0,5116.0,5132.0,4873.0,5375.0,2534.0,2793.0,0.5196279069767442,2793.0,0.5196279069767442,0.54423226812159,0.54423226812159,0.4953088350273651,0.31775365021678964,0.4953088350273651,0.54423226812159,0.1683528535654384
MLP model-CM-AGE&GENDER Mitigation,0.5120023419203747,0.5108313817330211,0.5130757220921155,1.106401794558907,0.060338155645308644,0.8713794850397171,0.3796511034740413,0.5641652477065238,0.060338155645308644,0.6663255847219416,0.9489851678376274,0.08257876978391138,0.08257876978391138,0.1787898005775294,0.1340775583077538,0.00898839582088456,0.009149656336562194,0.6970003802667672,-0.19236813204645753,0.057417649289850714,0.10773989027797204,0.48799765807962525,-0.018621090229728465,0.9661591951552613,0.4777481932293648,-0.15491994770119838,0.729296705558864,0.4754536771728749,-0.057417649289850714,0.8808854615203946,0.49879759519038075,0.2026596534538604,1.388685920256319,0.5010971474167165,0.10773989027797204,1.1765265787559687,0.24290476504600905,0.10773989027797204,0.4754536771728749,0.5010971474167165,0.4989028525832835,0.5245463228271251,0.5012024048096192,2489.0,2512.0,2489.0,2512.0,2501.0,2746.0,10248.0,5013.0,5235.0,4990.0,5258.0,2501.0,2746.0,0.5222518067706352,2746.0,0.5222518067706352,0.5245463228271251,0.5245463228271251,0.4989028525832835,0.3368070922506224,0.4989028525832835,0.5245463228271251,0.057417649289850714
MLP model-CM-AGE&GENDER Mitigation,0.5120023419203747,0.5108313817330211,0.5130757220921155,1.106401794558907,0.060338155645308644,0.8713794850397171,0.3796511034740413,0.5641652477065238,0.060338155645308644,0.6663255847219416,0.9489851678376274,0.08257876978391138,0.08257876978391138,0.1787898005775294,0.1340775583077538,0.00898839582088456,0.009149656336562194,0.6970003802667672,-0.19236813204645753,0.057417649289850714,0.10773989027797204,0.48799765807962525,-0.018621090229728465,0.9661591951552613,0.4777481932293648,-0.15491994770119838,0.729296705558864,0.4754536771728749,-0.057417649289850714,0.8808854615203946,0.49879759519038075,0.2026596534538604,1.388685920256319,0.5010971474167165,0.10773989027797204,1.1765265787559687,0.24290476504600905,0.10773989027797204,0.4754536771728749,0.5010971474167165,0.4989028525832835,0.5245463228271251,0.5012024048096192,2489.0,2512.0,2489.0,2512.0,2501.0,2746.0,10248.0,5013.0,5235.0,4990.0,5258.0,2501.0,2746.0,0.5222518067706352,2746.0,0.5222518067706352,0.5245463228271251,0.5245463228271251,0.4989028525832835,0.3368070922506224,0.4989028525832835,0.5245463228271251,0.057417649289850714
MLP DIR model-CM-AGE&GENDER Mitigation,0.5277127244340359,0.5059523809523809,0.5125878220140515,1.1248987687998944,0.07099537476133666,0.8924672683753718,0.398248912560699,0.5851897396571638,0.07099537476133666,0.8081905513679325,0.9528298204527719,0.09514896289460134,0.09514896289460134,0.18664682577977243,0.11867086902190052,0.007041387577206535,0.0070983286439989905,0.682669753253949,-0.31315453992137354,0.04986552844971248,0.1404323973394902,0.47228727556596406,-0.005763968049392609,0.9892136133621148,0.4671616219303255,-0.1427770888973674,0.739945274496178,0.46017357762777245,-0.049865528449712426,0.8926310036209607,0.47767767767767766,0.23051656266217746,1.4475394728758373,0.4846928698400158,0.1404323973394902,1.2346070070911288,0.23301899600390374,0.1404323973394902,0.46017357762777245,0.4846928698400158,0.5153071301599842,0.5398264223722276,0.5223223223223223,2386.0,2454.0,2386.0,2454.0,2609.0,2799.0,10248.0,5063.0,5185.0,4995.0,5253.0,2609.0,2799.0,0.5328383780696745,2799.0,0.5328383780696745,0.5398264223722276,0.5398264223722276,0.5153071301599842,0.32316219993596024,0.5153071301599842,0.5398264223722276,0.04986552844971248
MLP DIR model-CM-AGE&GENDER Mitigation,0.5277127244340359,0.5059523809523809,0.5125878220140515,1.1248987687998944,0.07099537476133666,0.8924672683753718,0.398248912560699,0.5851897396571638,0.07099537476133666,0.8081905513679325,0.9528298204527719,0.09514896289460134,0.09514896289460134,0.18664682577977243,0.11867086902190052,0.007041387577206535,0.0070983286439989905,0.682669753253949,-0.31315453992137354,0.04986552844971248,0.1404323973394902,0.47228727556596406,-0.005763968049392609,0.9892136133621148,0.4671616219303255,-0.1427770888973674,0.739945274496178,0.46017357762777245,-0.049865528449712426,0.8926310036209607,0.47767767767767766,0.23051656266217746,1.4475394728758373,0.4846928698400158,0.1404323973394902,1.2346070070911288,0.23301899600390374,0.1404323973394902,0.46017357762777245,0.4846928698400158,0.5153071301599842,0.5398264223722276,0.5223223223223223,2386.0,2454.0,2386.0,2454.0,2609.0,2799.0,10248.0,5063.0,5185.0,4995.0,5253.0,2609.0,2799.0,0.5328383780696745,2799.0,0.5328383780696745,0.5398264223722276,0.5398264223722276,0.5153071301599842,0.32316219993596024,0.5153071301599842,0.5398264223722276,0.04986552844971248
MLP Reweighed model-CM-AGE&GENDER Mitigation,0.5329820452771272,0.4927790788446526,0.5277127244340359,0.9934329365514564,-0.003900747317522213,0.8784365030507414,0.38582534494600756,0.57020339044269,-0.003900747317522213,0.6854338159213138,0.9503512880562066,0.07374672689311668,0.01528290981816438,0.18138969650199172,0.12999415303537484,0.008449239911692226,0.008569534155551197,0.6594564417864928,-0.3350661466659389,-0.058463817074952296,0.08902963671128106,0.4670179547228728,0.03860980179769913,1.0750728607317486,0.4755917159763314,-0.10971735742776667,0.8019479011287918,0.4384158415841584,0.05846381707495241,1.1420783568189252,0.45743801652892563,0.2530620355762167,1.554668320882718,0.4948056944978838,0.08902963671128106,1.1487619808306708,0.217441399306851,0.08902963671128106,0.4384158415841584,0.4948056944978838,0.5051943055021162,0.5615841584158416,0.5425619834710744,2214.0,2572.0,2214.0,2572.0,2626.0,2836.0,10248.0,5198.0,5050.0,4840.0,5408.0,2626.0,2836.0,0.5244082840236687,2836.0,0.5244082840236687,0.5615841584158416,0.5615841584158416,0.5051943055021162,0.30184495033361114,0.5051943055021162,0.5615841584158416,-0.058463817074952296
MLP Reweighed model-CM-AGE&GENDER Mitigation,0.5329820452771272,0.4927790788446526,0.5277127244340359,0.9934329365514564,-0.003900747317522213,0.8784365030507414,0.38582534494600756,0.57020339044269,-0.003900747317522213,0.6854338159213138,0.9503512880562066,0.07374672689311668,0.01528290981816438,0.18138969650199172,0.12999415303537484,0.008449239911692226,0.008569534155551197,0.6594564417864928,-0.3350661466659389,-0.058463817074952296,0.08902963671128106,0.4670179547228728,0.03860980179769913,1.0750728607317486,0.4755917159763314,-0.10971735742776667,0.8019479011287918,0.4384158415841584,0.05846381707495241,1.1420783568189252,0.45743801652892563,0.2530620355762167,1.554668320882718,0.4948056944978838,0.08902963671128106,1.1487619808306708,0.217441399306851,0.08902963671128106,0.4384158415841584,0.4948056944978838,0.5051943055021162,0.5615841584158416,0.5425619834710744,2214.0,2572.0,2214.0,2572.0,2626.0,2836.0,10248.0,5198.0,5050.0,4840.0,5408.0,2626.0,2836.0,0.5244082840236687,2836.0,0.5244082840236687,0.5615841584158416,0.5615841584158416,0.5051943055021162,0.30184495033361114,0.5051943055021162,0.5615841584158416,-0.058463817074952296
GRU model-CM-GENDER Mitigation,0.5136612021857924,0.5035128805620609,0.5120999219359875,0.8000908690216096,-0.11277947168099478,0.12646123174404358,0.00799622156711035,0.008070690791792871,-0.11277947168099478,0.2934255907734742,0.9519516003122567,0.120323928061145,-0.120323928061145,0.14771315575662067,0.12646123174404358,0.00799622156711035,0.008070690791792871,0.6913900876042084,-0.06334410883734565,-0.07881193161281214,0.16183592450947787,0.48633879781420764,-0.04059227268512744,0.9196310869477814,0.48323170731707316,-0.18848148318112978,0.6633718547660028,0.4744186046511628,0.07881193161281208,1.1822337192656402,0.4896,0.1069448283321115,1.2463623679489733,0.49842767295597484,-0.16183592450947787,0.7117964947346992,0.2390101266186775,0.16183592450947787,0.4744186046511628,0.49842767295597484,0.5015723270440252,0.5255813953488372,0.5104,2448.0,2536.0,2448.0,2536.0,2552.0,2712.0,10248.0,5088.0,5160.0,5000.0,5248.0,2552.0,2712.0,0.5167682926829268,2712.0,0.5167682926829268,0.5255813953488372,0.5255813953488372,0.5015723270440252,0.33158530832431504,0.5015723270440252,0.5255813953488372,-0.07881193161281214
GRU model-CM-GENDER Mitigation,0.5136612021857924,0.5035128805620609,0.5120999219359875,0.8000908690216096,-0.11277947168099478,0.12646123174404358,0.00799622156711035,0.008070690791792871,-0.11277947168099478,0.2934255907734742,0.9519516003122567,0.120323928061145,-0.120323928061145,0.14771315575662067,0.12646123174404358,0.00799622156711035,0.008070690791792871,0.6913900876042084,-0.06334410883734565,-0.07881193161281214,0.16183592450947787,0.48633879781420764,-0.04059227268512744,0.9196310869477814,0.48323170731707316,-0.18848148318112978,0.6633718547660028,0.4744186046511628,0.07881193161281208,1.1822337192656402,0.4896,0.1069448283321115,1.2463623679489733,0.49842767295597484,-0.16183592450947787,0.7117964947346992,0.2390101266186775,0.16183592450947787,0.4744186046511628,0.49842767295597484,0.5015723270440252,0.5255813953488372,0.5104,2448.0,2536.0,2448.0,2536.0,2552.0,2712.0,10248.0,5088.0,5160.0,5000.0,5248.0,2552.0,2712.0,0.5167682926829268,2712.0,0.5167682926829268,0.5255813953488372,0.5255813953488372,0.5015723270440252,0.33158530832431504,0.5015723270440252,0.5255813953488372,-0.07881193161281214
GRU DIR model-CM-GENDER Mitigation,0.5113192818110851,0.4983411397345824,0.5065378610460578,0.7553533922924027,-0.1397346092679922,0.13041948881868767,0.008504621531863899,0.008585604830401671,-0.1397346092679922,0.2507133723476639,0.9498438719750202,0.1448384906818078,-0.1448384906818078,0.12971122922760225,0.13041948881868767,0.008504621531863899,0.008585604830401671,0.6933259644319572,0.03128499774676008,-0.13973347935744063,0.14994350200617496,0.4886807181889149,-0.00445382090951707,0.9909242894673992,0.49046426507416685,-0.13474540573895988,0.7520999728334692,0.48208341492069706,0.13973347935744063,1.341805258166388,0.4868499110144354,0.12467705271624469,1.2965631404992648,0.4952343901964598,-0.14994350200617496,0.730014010130402,0.24035044647775172,0.14994350200617496,0.48208341492069706,0.4952343901964598,0.5047656098035401,0.5179165850793029,0.5131500889855646,2462.0,2546.0,2462.0,2546.0,2595.0,2645.0,10248.0,5141.0,5107.0,5057.0,5191.0,2595.0,2645.0,0.5095357349258332,2645.0,0.5095357349258332,0.5179165850793029,0.5179165850793029,0.5047656098035401,0.33344581086792807,0.5047656098035401,0.5179165850793029,-0.13973347935744063
GRU DIR model-CM-GENDER Mitigation,0.5113192818110851,0.4983411397345824,0.5065378610460578,0.7553533922924027,-0.1397346092679922,0.13041948881868767,0.008504621531863899,0.008585604830401671,-0.1397346092679922,0.2507133723476639,0.9498438719750202,0.1448384906818078,-0.1448384906818078,0.12971122922760225,0.13041948881868767,0.008504621531863899,0.008585604830401671,0.6933259644319572,0.03128499774676008,-0.13973347935744063,0.14994350200617496,0.4886807181889149,-0.00445382090951707,0.9909242894673992,0.49046426507416685,-0.13474540573895988,0.7520999728334692,0.48208341492069706,0.13973347935744063,1.341805258166388,0.4868499110144354,0.12467705271624469,1.2965631404992648,0.4952343901964598,-0.14994350200617496,0.730014010130402,0.24035044647775172,0.14994350200617496,0.48208341492069706,0.4952343901964598,0.5047656098035401,0.5179165850793029,0.5131500889855646,2462.0,2546.0,2462.0,2546.0,2595.0,2645.0,10248.0,5141.0,5107.0,5057.0,5191.0,2595.0,2645.0,0.5095357349258332,2645.0,0.5095357349258332,0.5179165850793029,0.5179165850793029,0.5047656098035401,0.33344581086792807,0.5047656098035401,0.5179165850793029,-0.13973347935744063
GRU Reweighed model-CM-GENDER Mitigation,0.5192232630757221,0.5002927400468384,0.5191256830601093,0.7938367074871531,-0.1180119772266599,0.1233950778374502,0.007613172617255196,0.007694839618222112,-0.1180119772266599,0.27459777409362385,0.950917252146761,0.12611673264354936,-0.12611673264354936,0.14070875716498965,0.1233950778374502,0.007613172617255196,0.007694839618222112,0.6803125619251913,-0.030915997548727425,-0.10103827792752779,0.15119518735957094,0.4807767369242779,-0.02641249150305891,0.9463928485925637,0.48120300751879697,-0.16511190624108052,0.6978583604223231,0.46167349327091867,0.10103827792752779,1.2468492052235347,0.48031655844155846,0.11630560808889884,1.2764415195228724,0.49990236281976175,-0.15119518735957094,0.7290871216253422,0.23141259095660863,0.15119518735957094,0.46167349327091867,0.49990236281976175,0.5000976371802383,0.5383265067290813,0.5196834415584416,2367.0,2560.0,2367.0,2560.0,2561.0,2760.0,10248.0,5121.0,5127.0,4928.0,5320.0,2561.0,2760.0,0.518796992481203,2760.0,0.518796992481203,0.5383265067290813,0.5383265067290813,0.5000976371802383,0.3212438931231535,0.5000976371802383,0.5383265067290813,-0.10103827792752779
GRU Reweighed model-CM-GENDER Mitigation,0.5192232630757221,0.5002927400468384,0.5191256830601093,0.7938367074871531,-0.1180119772266599,0.1233950778374502,0.007613172617255196,0.007694839618222112,-0.1180119772266599,0.27459777409362385,0.950917252146761,0.12611673264354936,-0.12611673264354936,0.14070875716498965,0.1233950778374502,0.007613172617255196,0.007694839618222112,0.6803125619251913,-0.030915997548727425,-0.10103827792752779,0.15119518735957094,0.4807767369242779,-0.02641249150305891,0.9463928485925637,0.48120300751879697,-0.16511190624108052,0.6978583604223231,0.46167349327091867,0.10103827792752779,1.2468492052235347,0.48031655844155846,0.11630560808889884,1.2764415195228724,0.49990236281976175,-0.15119518735957094,0.7290871216253422,0.23141259095660863,0.15119518735957094,0.46167349327091867,0.49990236281976175,0.5000976371802383,0.5383265067290813,0.5196834415584416,2367.0,2560.0,2367.0,2560.0,2561.0,2760.0,10248.0,5121.0,5127.0,4928.0,5320.0,2561.0,2760.0,0.518796992481203,2760.0,0.518796992481203,0.5383265067290813,0.5383265067290813,0.5000976371802383,0.3212438931231535,0.5000976371802383,0.5383265067290813,-0.10103827792752779
GRU model-CM-AGE Mitigation,0.5136612021857924,0.5035128805620609,0.5120999219359875,1.1410642354285208,0.070344984743962,0.0323012093455967,0.0005216840625940318,0.0005131504420585653,0.070344984743962,0.025122602386427495,0.9519516003122567,0.12683713625115242,0.07177087847153127,-0.02891598604053583,0.0323012093455967,0.0005216840625940318,0.0005131504420585653,0.6913900876042084,0.12598760963950484,0.1986080147226837,0.1986080147226837,0.48633879781420764,-0.12591336464446468,0.7532907326011575,0.48323170731707316,-0.10016133395476784,0.8014539233446956,0.4744186046511628,-0.19860801472268375,0.6117611268585004,0.4896,-0.15799330603583944,0.693952389006997,0.49842767295597484,-0.05506625777962115,0.8918473355114536,0.2390101266186775,0.1986080147226837,0.4744186046511628,0.49842767295597484,0.5015723270440252,0.5255813953488372,0.5104,2448.0,2536.0,2448.0,2536.0,2552.0,2712.0,10248.0,5088.0,5160.0,5000.0,5248.0,2552.0,2712.0,0.5167682926829268,2712.0,0.5167682926829268,0.5255813953488372,0.5255813953488372,0.5015723270440252,0.33158530832431504,0.5015723270440252,0.5255813953488372,0.1986080147226837
GRU model-CM-AGE Mitigation,0.5136612021857924,0.5035128805620609,0.5120999219359875,1.1410642354285208,0.070344984743962,0.0323012093455967,0.0005216840625940318,0.0005131504420585653,0.070344984743962,0.025122602386427495,0.9519516003122567,0.12683713625115242,0.07177087847153127,-0.02891598604053583,0.0323012093455967,0.0005216840625940318,0.0005131504420585653,0.6913900876042084,0.12598760963950484,0.1986080147226837,0.1986080147226837,0.48633879781420764,-0.12591336464446468,0.7532907326011575,0.48323170731707316,-0.10016133395476784,0.8014539233446956,0.4744186046511628,-0.19860801472268375,0.6117611268585004,0.4896,-0.15799330603583944,0.693952389006997,0.49842767295597484,-0.05506625777962115,0.8918473355114536,0.2390101266186775,0.1986080147226837,0.4744186046511628,0.49842767295597484,0.5015723270440252,0.5255813953488372,0.5104,2448.0,2536.0,2448.0,2536.0,2552.0,2712.0,10248.0,5088.0,5160.0,5000.0,5248.0,2552.0,2712.0,0.5167682926829268,2712.0,0.5167682926829268,0.5255813953488372,0.5255813953488372,0.5015723270440252,0.33158530832431504,0.5015723270440252,0.5255813953488372,0.1986080147226837
GRU DIR model-CM-AGE Mitigation,0.5137587822014051,0.4996096799375488,0.5184426229508197,1.156596916190495,0.07886311043728056,0.03349799854607292,0.0005610579532963516,0.0005514172011435309,0.07886311043728056,0.017022343758481884,0.9508001561280256,0.08000076732713057,0.08000076732713057,-0.021776609815381764,0.03349799854607292,0.0005610579532963516,0.0005514172011435309,0.6841706731899986,0.15588749163234805,0.15946737346964535,0.15946737346964535,0.48624121779859486,-0.07824369613788695,0.8438129674022986,0.48710709580274797,-0.05986819314952918,0.8802064330007033,0.4677734375,-0.15946737346964535,0.679373699436634,0.48530901722391084,-0.10342141278029271,0.7940547566139784,0.5046801872074883,0.0005341611846158001,1.0010586288997878,0.2340447550266279,0.15946737346964535,0.4677734375,0.5046801872074883,0.4953198127925117,0.5322265625,0.5146909827760892,2395.0,2588.0,2395.0,2588.0,2540.0,2725.0,10248.0,5128.0,5120.0,4935.0,5313.0,2540.0,2725.0,0.512892904197252,2725.0,0.512892904197252,0.5322265625,0.5322265625,0.4953198127925117,0.3249615678776173,0.4953198127925117,0.5322265625,0.15946737346964535
GRU DIR model-CM-AGE Mitigation,0.5137587822014051,0.4996096799375488,0.5184426229508197,1.156596916190495,0.07886311043728056,0.03349799854607292,0.0005610579532963516,0.0005514172011435309,0.07886311043728056,0.017022343758481884,0.9508001561280256,0.08000076732713057,0.08000076732713057,-0.021776609815381764,0.03349799854607292,0.0005610579532963516,0.0005514172011435309,0.6841706731899986,0.15588749163234805,0.15946737346964535,0.15946737346964535,0.48624121779859486,-0.07824369613788695,0.8438129674022986,0.48710709580274797,-0.05986819314952918,0.8802064330007033,0.4677734375,-0.15946737346964535,0.679373699436634,0.48530901722391084,-0.10342141278029271,0.7940547566139784,0.5046801872074883,0.0005341611846158001,1.0010586288997878,0.2340447550266279,0.15946737346964535,0.4677734375,0.5046801872074883,0.4953198127925117,0.5322265625,0.5146909827760892,2395.0,2588.0,2395.0,2588.0,2540.0,2725.0,10248.0,5128.0,5120.0,4935.0,5313.0,2540.0,2725.0,0.512892904197252,2725.0,0.512892904197252,0.5322265625,0.5322265625,0.4953198127925117,0.3249615678776173,0.4953198127925117,0.5322265625,0.15946737346964535
GRU Reweighed model-CM-AGE Mitigation,0.5161982825917252,0.5053669008587042,0.5121975019516003,1.1256764068089231,0.06287601674144827,0.027653434475667923,0.00038235621915002965,0.00037692874943274086,0.06287601674144827,0.016509400666736673,0.9507416081186578,0.09881899349089282,0.06309025088991307,-0.0205822760110215,0.027653434475667923,0.00038235621915002965,0.00037692874943274086,0.6908064019608315,0.11789396577398803,0.1619092443808059,0.1619092443808059,0.4838017174082748,-0.09865080403007831,0.8036671782788214,0.47894837111830824,-0.07979875949565629,0.8389692023187169,0.47190577331531186,-0.1619092443808059,0.6775594622543951,0.4888977795559112,-0.12096331151769929,0.762534435261708,0.49595580982442294,-0.035728742600979746,0.9289414279435855,0.238606742495035,0.1619092443808059,0.47190577331531186,0.49595580982442294,0.504044190175577,0.5280942266846882,0.5111022204440888,2444.0,2514.0,2444.0,2514.0,2555.0,2735.0,10248.0,5069.0,5179.0,4999.0,5249.0,2555.0,2735.0,0.5210516288816918,2735.0,0.5210516288816918,0.5280942266846882,0.5280942266846882,0.504044190175577,0.3309658359467573,0.504044190175577,0.5280942266846882,0.1619092443808059
GRU Reweighed model-CM-AGE Mitigation,0.5161982825917252,0.5053669008587042,0.5121975019516003,1.1256764068089231,0.06287601674144827,0.027653434475667923,0.00038235621915002965,0.00037692874943274086,0.06287601674144827,0.016509400666736673,0.9507416081186578,0.09881899349089282,0.06309025088991307,-0.0205822760110215,0.027653434475667923,0.00038235621915002965,0.00037692874943274086,0.6908064019608315,0.11789396577398803,0.1619092443808059,0.1619092443808059,0.4838017174082748,-0.09865080403007831,0.8036671782788214,0.47894837111830824,-0.07979875949565629,0.8389692023187169,0.47190577331531186,-0.1619092443808059,0.6775594622543951,0.4888977795559112,-0.12096331151769929,0.762534435261708,0.49595580982442294,-0.035728742600979746,0.9289414279435855,0.238606742495035,0.1619092443808059,0.47190577331531186,0.49595580982442294,0.504044190175577,0.5280942266846882,0.5111022204440888,2444.0,2514.0,2444.0,2514.0,2555.0,2735.0,10248.0,5069.0,5179.0,4999.0,5249.0,2555.0,2735.0,0.5210516288816918,2735.0,0.5210516288816918,0.5280942266846882,0.5280942266846882,0.504044190175577,0.3309658359467573,0.504044190175577,0.5280942266846882,0.1619092443808059
GRU model-CM-AGE&GENDER Mitigation,0.5136612021857924,0.5035128805620609,0.5120999219359875,1.0596625462223517,0.03412943253028178,0.8841248689218731,0.3908383919230597,0.5763646389634883,0.03412943253028178,0.6896713627602191,0.9519516003122567,0.05021132380569454,0.05021132380569454,0.1727155911311241,0.13452070077266015,0.009047909468183785,0.009183039555950389,0.6913900876042084,-0.2762329913175473,0.0572700794588209,0.0572700794588209,0.48633879781420764,-0.0433711667232195,0.9222586004622999,0.48323170731707316,-0.1816404671915539,0.6899444872251658,0.4744186046511628,-0.05727007945882101,0.8818218957076879,0.4896,0.16379071507069431,1.314654732705588,0.49842767295597484,0.04315256815256818,1.0695741981730467,0.2390101266186775,0.0572700794588209,0.4744186046511628,0.49842767295597484,0.5015723270440252,0.5255813953488372,0.5104,2448.0,2536.0,2448.0,2536.0,2552.0,2712.0,10248.0,5088.0,5160.0,5000.0,5248.0,2552.0,2712.0,0.5167682926829268,2712.0,0.5167682926829268,0.5255813953488372,0.5255813953488372,0.5015723270440252,0.33158530832431504,0.5015723270440252,0.5255813953488372,0.0572700794588209
GRU model-CM-AGE&GENDER Mitigation,0.5136612021857924,0.5035128805620609,0.5120999219359875,1.0596625462223517,0.03412943253028178,0.8841248689218731,0.3908383919230597,0.5763646389634883,0.03412943253028178,0.6896713627602191,0.9519516003122567,0.05021132380569454,0.05021132380569454,0.1727155911311241,0.13452070077266015,0.009047909468183785,0.009183039555950389,0.6913900876042084,-0.2762329913175473,0.0572700794588209,0.0572700794588209,0.48633879781420764,-0.0433711667232195,0.9222586004622999,0.48323170731707316,-0.1816404671915539,0.6899444872251658,0.4744186046511628,-0.05727007945882101,0.8818218957076879,0.4896,0.16379071507069431,1.314654732705588,0.49842767295597484,0.04315256815256818,1.0695741981730467,0.2390101266186775,0.0572700794588209,0.4744186046511628,0.49842767295597484,0.5015723270440252,0.5255813953488372,0.5104,2448.0,2536.0,2448.0,2536.0,2552.0,2712.0,10248.0,5088.0,5160.0,5000.0,5248.0,2552.0,2712.0,0.5167682926829268,2712.0,0.5167682926829268,0.5255813953488372,0.5255813953488372,0.5015723270440252,0.33158530832431504,0.5015723270440252,0.5255813953488372,0.0572700794588209
